y_vals,x_vals,shape_id
-3.1346264040886873,-20.604173801217748,0
-3.1346264040886873,-20.467997962354147,0
-3.203701104961528,-20.50352209423161,0
-3.2372516739569086,-20.58246460951485,0
-3.2589608656598017,-20.635750807331043,0
-3.391189578759241,-20.762058831784238,0
-3.566836675264466,-20.852842724359974,0
-3.628017124608983,-21.050199012568093,0
-3.628017124608983,-21.166639222610883,0
-3.675382633778932,-21.440964463220165,0
-3.7007324720359502,-21.572991047762,0
-3.703165432713283,-21.799256390753918,0
-3.7153302360999447,-22.00605804832718,0
-3.8418441913212327,-22.181231217095114,0
-4.0243162421211665,-22.271250762156413,0
-4.038914006185162,-22.375868071281708,0
-4.173048486067053,-22.501341365588278,0
-4.265500991805687,-22.67164861300155,0
-3.1390401982007616,-22.676514534356215,0
-3.1332626834354302,-23.109887440397163,0
-2.8093388205689687,-23.214862766326107,0
-2.4314276472247642,-23.22386065140573,0
-2.14649461970334,-22.953924099017016,0
-1.9395432628719895,-22.968920574149724,0
-1.5766285646604914,-23.082893785158287,0
-1.2527047017940303,-23.1128867354237,0
-0.8477998732109536,-23.121884620503323,0
-0.5358731904506575,-23.1488782757422,0
-0.32892183361930716,-23.17887122600761,0
-0.01999444588555255,-23.208864176273025,0
0.08466364954305328,-23.453240150642547,0
0.30651115105056187,-23.608533401697805,0
0.4913840689734857,-23.686180027225433,0
1.3972613667958127,-23.682482568866977,0
1.9888547041491693,-23.686180027225436,0
2.4880115825410636,-23.49760965094406,0
2.4991039576164393,-23.305341816304217,0
2.495406499257981,-22.15173480846517,0
3.999025546626329,-22.169610790547058,0
4.027121356699752,-22.686573695898012,0
5.555533424693874,-22.664097047839274,0
5.5667717487232435,-22.163991628532372,0
6.566982587337045,-22.17522995256174,0
6.595078397410467,-21.65826704721079,0
7.072707168658631,-21.647028723181418,0
7.099222025549425,-19.34664521375853,0
6.9104641066454775,-18.772203859766424,0
6.64573513929467,-18.533093824739886,0
6.483481901240951,-18.319602722037626,0
6.456511085630475,-18.07924076294833,0
6.67530169075913,-17.997194286025085,0
6.595099232621185,-17.892516206664368,0
6.442836672809933,-17.81486878175121,0
6.214929792467584,-17.796636231323816,0
5.9779066369115395,-17.755612992862194,0
5.690743967680178,-17.71458975440057,0
5.514944502539433,-17.829099362030906,0
5.194994842888313,-17.98584759175885,0
5.105961559610959,-18.249784593272473,0
4.97373284651152,-18.166894952225064,0
4.944129403280303,-17.904411088908265,0
4.835583444765837,-17.84915132820999,0
4.748415926161731,-17.640172816401286,0
4.6435787612042505,-17.617382128367048,0
4.511392770605688,-17.722219293324528,0
4.429346293682442,-17.681196054862905,0
4.306276578297574,-17.68575419246975,0
4.17409058769901,-17.662963504435517,0
4.116398250002748,-17.73333123458796,0
4.045842390360106,-17.777124526779943,0
4.043409429682773,-17.777124526779943,0
3.963121727330803,-17.760093802038618,0
3.800113361949529,-17.786856369489275,0
3.688197170792236,-17.823350779649257,0
3.556817294216284,-17.57518879056135,0
3.413272614253669,-17.168884357446828,0
3.269727934291055,-16.94261901445491,0
3.075091080104459,-16.952350857164245,0
3.0337307485898064,-17.151853632705507,0
2.880454225917863,-17.275934627249455,0
2.632292236829952,-17.168884357446828,0
2.5982307873472985,-17.258903902508134,0
2.661487764957942,-17.48516924550005,0
2.6717952615993203,-17.55741166830514,0
2.658999798082128,-17.725616860929485,0
2.635433847442518,-17.843108493822864,0
2.6260075527901736,-17.91157315257505,0
2.614010372684009,-17.971559053105874,0
2.5360287019939345,-17.974558348132415,0
2.44713366698765,-17.962581711766646,0
2.395061835746493,-17.935567512787376,0
2.194109068968226,-17.785602761460307,0
2.041145022614619,-17.76460769627452,0
1.9316797195574855,-17.73629591012098,0
1.7659004374626661,-17.781687856408844,0
1.4720550607886294,-17.775070080878816,0
1.4630571757090058,-18.998782451707672,0
1.468289008729699,-20.61348837013468,0
-3.130997102670753,-20.607797324981785,0
